id,customer_id,product_id,amount,date
7470,68-9678893,827985867-9,33014.4789,2003-04-24 12:02:07
7471,94-4845067,470805721-0,46084.9102,2000-02-02 15:42:00
7472,21-1533001,362067374-8,112025.444,2013-06-04 17:52:15
7473,25-1544606,457779822-0,157312.0107,1999-01-24 07:12:23
7474,38-2732538,097255076-3,179222.1918,1998-11-14 23:38:20
7475,58-6922427,452915000-3,2743.036,2001-08-19 10:36:57
7476,77-1992548,073714030-5,27300.543,2002-05-27 18:08:49
7477,67-0506662,089991830-1,214256.0024,2011-09-22 15:35:34
7478,51-6388651,493884958-5,116133.8878,2003-07-11 13:31:38
7479,62-5021340,413434739-4,28704.918,2003-10-20 20:46:57
7480,25-6899503,144254509-7,133980.4743,2013-12-02 03:34:08
7481,09-7471976,538225014-6,46582.6709,2013-09-15 11:44:53
7482,21-5427309,610904007-X,48036.5017,2003-02-02 16:55:48
7483,01-7778677,734221494-9,94877.2219,2012-07-20 01:19:35
7484,40-7467407,183440616-1,26226.277,2012-03-02 02:12:18
7485,74-7319751,580347623-4,87273.4956,2014-11-11 21:12:05
7486,55-6566727,538532405-1,154706.2106,2009-03-22 23:43:59
7487,03-2593797,572695193-X,221205.6144,2013-08-21 05:22:52
7488,15-7204643,127203711-8,53473.518,2010-10-02 09:15:49
7489,97-2420071,170050250-6,34056.7045,1999-04-03 07:31:10
7490,76-9604004,380095618-7,156562.9352,1998-05-19 12:11:15
7491,71-0436232,488529001-5,20911.8127,2010-03-17 09:16:19
7492,54-8167958,554539532-6,13933.7341,2014-05-19 22:19:14
7493,69-5460898,485567840-6,156759.7333,2007-05-11 00:26:49
7494,23-3112129,484903976-6,805.7262,2006-09-24 18:55:12
7495,79-9211968,467396189-7,26199.9452,1999-01-30 17:28:01
7496,31-5471814,280915065-6,58577.8647,2015-01-15 01:30:35
7497,61-0761730,870452171-4,174256.0018,2006-09-05 02:34:24
7498,04-4856006,194318195-0,10485.1522,1998-07-01 16:55:10
7499,98-6648384,011805137-7,123234.3912,2005-09-10 01:10:49
7500,74-0669553,680607808-7,46800.4735,2007-12-12 04:40:48
7501,56-4780795,820345517-4,18415.1743,1998-06-28 14:44:03
7502,61-0761730,256572669-4,30854.8455,2003-05-02 12:42:39
7503,93-9584356,330215666-9,41642.6767,2013-08-23 16:12:48
7504,38-5766835,205959742-0,151844.7387,2012-01-16 23:27:31
7505,53-3311212,741679840-X,11970.2486,2008-08-10 10:11:39
7506,27-6141381,056644374-0,115132.2457,2002-04-03 23:23:58
7507,97-3543181,503968642-0,104237.8554,1997-12-03 15:36:58
7508,24-2133928,738004830-9,35988.8875,2009-10-10 15:48:32
7509,26-4452070,813352162-9,8871.8673,2008-02-28 05:25:30
7510,86-6103660,425236940-1,35303.8175,2013-09-24 07:22:14
7511,44-1530999,082195169-6,117945.3395,2008-04-22 03:35:57
7512,51-0013412,271821665-4,95387.8105,2001-05-12 19:21:00
7513,83-8234564,907231093-4,50549.276,2012-02-08 07:29:25
7514,83-8904677,350011858-5,25852.7529,2005-06-10 21:14:47
7515,53-2852315,118725038-4,147285.4183,2004-04-23 12:55:54
7516,39-6247418,981907907-1,46038.3475,2013-05-02 07:35:19
7517,99-9865582,775817984-3,54581.5667,2003-03-25 15:55:35
7518,26-4452070,606440402-7,26984.7736,2011-04-03 21:38:38
7519,71-8059779,713359812-4,112474.8521,2007-10-19 19:57:54
7520,62-4848517,569845441-8,112372.2773,2016-02-14 04:35:01
7521,91-9134026,729036774-X,114835.0337,2014-07-03 06:16:06
7522,12-6720857,673272231-X,41197.853,2015-10-22 04:52:45
7523,33-8047471,635940491-5,95935.0466,2001-06-07 21:11:08
7524,62-4172761,511143797-5,32725.8718,1997-11-17 10:51:46
7525,14-0435775,542880245-6,104121.1889,1999-02-05 08:58:34
7526,79-5590125,896694078-1,36647.5621,2015-07-28 22:11:52
7527,04-8467241,010629082-7,64585.5364,1997-12-29 21:04:56
7528,62-9121485,011805137-7,200319.5893,2014-10-15 00:38:14
7529,89-9674453,038783563-6,108149.1292,2005-10-02 09:03:16
7530,90-8370848,653785036-3,13961.4238,2009-11-08 13:41:30
7531,30-1401782,084786163-5,63990.0503,2003-05-25 01:04:56
7532,31-3361928,570480040-8,126559.7727,2015-11-04 21:56:18
7533,45-3728388,588375697-2,88661.2256,2004-06-05 15:09:27
7534,20-2864256,029592151-X,161833.7647,2006-01-11 06:06:30
7535,00-5561749,157677567-4,13218.5336,2009-06-11 08:12:36
7536,81-4477780,224805815-2,8133.6363,2009-12-31 05:08:04
7537,38-3369798,011805137-7,197724.7418,2004-11-09 12:25:02
7538,36-1589811,605738241-2,93784.0675,1999-10-23 04:49:29
7539,45-5412187,884800094-0,17327.188,1999-11-11 13:35:31
7540,15-1487893,942717220-7,127675.0953,1998-05-08 21:58:22
7541,55-6136250,007963832-5,117487.9046,2004-03-23 04:22:06
7542,63-4127051,135739195-1,124659.1172,1998-08-17 03:05:42
7543,38-3000532,110796223-4,77416.4023,2000-12-13 10:00:04
7544,45-0043640,097255076-3,165649.2794,2006-09-17 08:49:47
7545,86-0153853,158856540-8,63136.3606,2007-08-31 05:15:25
7546,13-4015001,927160886-0,165897.484,2001-07-23 10:45:23
7547,35-8873937,194318195-0,6432.7345,2010-04-10 04:30:01
7548,62-4172761,992253866-0,137898.9279,2000-10-09 16:30:47
7549,21-5376437,799632113-2,18781.6,2016-04-10 12:34:54
7550,68-2081152,670983658-4,204302.9233,1999-02-23 06:30:46
7551,54-4082199,747455483-6,57747.3042,2005-02-16 05:58:35
7552,81-3108344,783055165-0,65945.4083,2016-01-10 23:10:14
7553,45-7655423,752479168-2,25755.3305,2000-01-18 00:02:19
7554,20-7569212,076845483-2,15452.8566,2016-08-18 06:32:25
7555,01-7778677,424749737-5,17723.643,2004-06-06 17:26:20
7556,69-5460898,286614490-2,116304.1946,2006-01-05 23:13:28
7557,81-2920865,296406420-2,54516.9074,2004-06-02 09:33:46
7558,46-6816683,127203711-8,20393.0135,2001-09-25 18:26:00
7559,61-5751874,274928290-X,39202.1122,2013-11-01 21:45:15
7560,40-3048222,011527391-3,102928.6047,2002-08-08 03:18:09
7561,85-0050617,719364350-9,149192.3917,1998-02-26 14:55:05
7562,59-3482414,689691736-9,143228.3369,2012-09-11 18:22:24
7563,82-6871187,300572862-5,50713.0522,2001-10-31 01:15:53
7564,08-7754266,323898011-4,47163.6348,2013-10-08 21:18:30
7565,83-4733242,951740778-5,101739.7731,2004-02-12 01:28:01
7566,44-3106605,689691736-9,177128.663,1997-12-03 20:39:11
7567,58-5531054,974834871-7,21141.7022,2013-12-17 14:00:14
7568,35-7932610,956105637-2,21048.5203,2004-08-04 18:47:23
7569,99-0939065,310842149-2,26470.9365,1999-10-03 15:55:43
7570,83-7026397,569670681-9,42955.5281,1998-10-23 05:17:53
7571,35-4630713,734950983-9,71599.9499,1999-06-10 04:51:20
7572,09-8510620,513851532-2,76846.7484,2007-07-01 14:16:07
7573,90-5840059,792839934-2,58413.0766,2006-01-13 02:33:11
7574,90-4880401,388665035-9,119638.9172,1997-09-21 10:53:48
7575,08-3809010,213391772-1,30163.7819,2003-03-16 11:07:39
7576,29-3973221,029592151-X,23593.3295,2013-03-20 10:34:54
7577,32-5775448,505631400-5,38251.6751,2013-02-24 21:25:55
7578,99-1363901,750523982-1,96407.168,2001-08-26 23:48:52
7579,65-5814332,728019655-1,24413.2545,2009-11-13 00:50:56
7580,23-3112129,097255076-3,158315.1977,2014-10-03 13:02:15
7581,51-2156588,601478763-1,2783.0365,2000-06-02 02:39:17
7582,06-8980897,493687838-3,40850.0756,2012-11-28 07:12:05
7583,02-3887409,877586560-2,83731.2791,2002-05-31 01:24:41
7584,37-0702600,883115346-3,12970.0191,2007-08-13 02:09:54
7585,40-0059149,918095329-8,123647.8038,2009-05-09 21:38:44
7586,09-7261187,978662280-4,82178.2328,2014-11-14 13:15:21
7587,84-6941299,824159621-9,10464.7425,1998-10-06 11:07:14
7588,06-6083124,324336770-0,12279.0734,2006-11-15 07:16:49
7589,42-5233443,345869173-1,73421.2261,1999-03-27 15:17:34
7590,08-7754266,877586560-2,47461.9443,2010-11-25 06:29:14
7591,44-8181050,751006667-0,70499.4071,2015-10-13 00:21:11
7592,77-1992548,917281425-X,16408.3184,2000-11-10 17:58:42
7593,54-0628995,213391772-1,31381.2924,2014-09-15 13:59:58
7594,69-6294476,820933771-8,30790.7405,2004-07-07 12:45:29
7595,17-4310820,983291035-8,90937.5681,2014-05-07 16:02:00
7596,03-4522553,723135448-3,56697.6046,2004-02-02 19:54:10
7597,55-3464891,350599401-4,14108.7646,2007-06-29 15:24:45
7598,29-4180204,175753464-4,110914.7965,2006-12-18 22:01:28
7599,65-5814332,974834871-7,28761.8728,2008-04-18 08:15:34
7600,57-6444772,979336791-1,25898.718,2007-05-24 10:44:12
7601,93-9133704,043251089-3,76127.3675,1999-05-08 17:16:04
7602,85-0299714,877586560-2,120229.7573,2003-04-13 23:26:57
7603,47-9869627,341537743-1,90072.9225,2000-11-30 23:48:35
7604,15-7204643,080967479-3,36677.7231,2014-10-02 18:46:12
7605,12-3139701,909574134-6,47729.3876,2012-11-04 08:28:40
7606,46-8120530,733447061-3,147571.7413,2014-08-09 02:24:11
7607,03-4972564,223738410-X,51690.3321,2012-09-24 07:59:28
7608,01-6715076,989983458-0,11945.3274,2008-09-30 11:24:10
7609,04-1347465,664731611-6,49585.5446,2002-05-04 20:59:26
7610,70-0073676,883115346-3,70193.2744,2001-08-08 15:34:22
7611,63-4127051,459227117-3,22398.2668,2009-03-08 08:23:54
7612,85-8722859,799632113-2,107294.9622,2004-08-05 05:24:15
7613,35-4630713,723135448-3,48445.5157,1997-11-03 21:32:18
7614,95-3195746,286614490-2,105937.1549,2015-06-14 16:45:19
7615,83-6533863,095390210-2,68250.0626,2000-10-18 02:15:49
7616,50-3913789,458719076-4,145409.1504,2014-08-26 22:55:29
7617,40-5226748,995918029-8,94628.394,2016-05-24 15:50:59
7618,17-9995999,347469582-7,5725.7472,2011-04-24 04:16:58
7619,23-2132592,170133733-9,116125.7057,2012-05-16 07:24:46
7620,62-3069820,135600908-5,489.7344,1997-12-21 13:02:14
7621,88-4272778,909574134-6,42982.76,2006-02-17 22:15:57
7622,60-5201273,680002717-0,139020.3555,2005-06-28 05:01:56
7623,81-2957898,419801338-1,171623.4265,2013-11-22 06:38:15
7624,46-4487217,586151939-0,54346.1412,2001-10-11 21:29:44
7625,93-5328189,457779822-0,58659.0314,2001-11-21 00:51:31
7626,85-0299714,662272779-1,71375.0953,1998-07-15 12:17:32
7627,54-7133092,262558693-1,76143.3335,2013-11-06 22:18:02
7628,37-0624117,979336791-1,78007.7609,2008-08-28 12:36:54
7629,09-5456264,671995175-0,98247.1211,2001-07-13 21:59:43
7630,27-7756031,294056597-X,151503.9394,2015-01-13 18:55:32
7631,64-4792699,565105634-3,39702.4663,2000-08-16 21:32:47
7632,46-8448557,505997043-4,17983.1114,2001-02-04 08:31:30
7633,61-4708266,755732653-9,23104.8899,1999-01-15 13:05:35
7634,84-1417917,562025542-5,148463.0695,2012-11-04 18:45:54
7635,31-1621575,308279721-0,51536.4096,2007-11-13 03:36:38
7636,64-7411112,841651339-2,68542.6871,2015-02-23 13:02:24
7637,25-6827089,044228405-5,91885.1326,2001-05-03 22:42:58
7638,61-4183580,345869173-1,72234.123,2011-11-09 02:12:32
7639,71-6176564,995918029-8,70259.734,2007-09-25 20:26:20
7640,44-7219488,989983458-0,19900.9589,2010-06-02 18:40:19
7641,08-3134106,397188256-0,161837.3748,1998-02-05 19:06:01
7642,84-2812953,170115374-2,39622.4368,2008-06-17 00:20:15
7643,86-6578126,574277073-1,116458.9007,2011-01-21 20:14:09
7644,15-6683180,907450593-7,14028.8827,1998-10-09 00:30:32
7645,94-7250345,951760827-6,25193.5929,1998-12-09 11:46:51
7646,94-1171418,963592718-5,44761.6607,2001-01-11 01:15:04
7647,60-1475097,246653871-7,199770.7645,2015-04-04 02:54:54
7648,45-5412187,414195086-6,70349.4076,2001-07-20 17:06:54
7649,03-2886528,561049497-4,97850.1164,2002-08-21 00:59:11
7650,78-8436728,061605883-7,197932.38,2004-12-10 00:32:08
7651,64-4792699,860899477-1,9664.8995,2003-01-29 12:57:38
7652,24-2133928,741200349-6,163987.7417,2010-09-10 00:45:02
7653,55-3464891,767822136-3,16587.5489,2004-09-02 19:47:25
7654,99-2913192,574277073-1,113824.1687,1998-01-28 11:41:37
7655,42-8632922,488809144-7,7216.8401,2010-04-23 09:00:10
7656,54-8696842,033982246-5,29988.6332,2011-10-29 16:40:05
7657,04-9871431,388128478-8,54040.0593,2011-09-11 18:36:59
7658,18-4382721,571287911-5,13904.5726,2005-03-26 03:07:54
7659,77-6836321,929010839-8,83911.9692,2008-12-12 21:56:27
7660,01-3295089,493124976-0,77166.9135,2013-08-26 08:56:44
7661,94-6653460,964698508-4,115499.6352,2012-06-15 08:54:29
7662,24-0493554,021470554-4,27959.5523,1998-08-26 05:28:35
7663,38-4573314,724306174-5,24614.6449,2015-02-05 12:38:18
7664,51-1469001,156922920-1,48481.861,2012-05-12 08:03:12
7665,09-7471976,360608995-3,13878.8012,2003-11-14 16:55:04
7666,00-3904187,960847172-9,88198.8687,2010-11-09 02:06:55
7667,19-9427648,369671994-3,65726.0369,2015-12-16 02:21:43
7668,21-4994074,809782089-7,44376.8663,2001-01-07 10:58:47
7669,10-6267588,628669842-6,211804.3932,2003-01-03 23:35:08
7670,21-9239556,804551509-0,41738.2777,2008-11-17 21:26:19
7671,67-6672738,942717220-7,135399.4971,2009-03-14 12:31:23
7672,01-6144206,964698508-4,41144.909,2002-02-06 05:17:05
7673,32-2821354,258245012-X,78980.8322,2007-09-18 09:55:25
7674,37-9199846,613606052-3,28960.056,2007-05-30 02:37:41
7675,32-9797661,852820614-9,182499.9931,2009-02-04 21:54:27
7676,38-8312073,410141510-2,7941.2594,2008-06-03 13:09:42
7677,99-3102630,670983658-4,173516.2284,2004-09-20 13:58:34
7678,52-2689223,182985636-7,31996.6675,2013-02-12 00:43:12
7679,89-5582240,828143339-6,119374.3325,2003-07-11 13:34:47
7680,03-4972564,391141002-6,22713.5246,1998-09-04 10:02:51
7681,62-9121485,488529001-5,34794.9091,2010-12-28 21:28:09
7682,81-4297552,774866018-2,111008.8842,2012-06-20 14:34:02
7683,24-0475036,007963832-5,113392.0173,2013-02-02 18:15:32
7684,13-9434674,350599401-4,14279.056,1999-02-18 21:53:09
7685,70-9968243,994147859-7,148533.2381,2015-12-12 20:33:33
7686,14-3656948,470805721-0,37536.6169,1998-05-29 16:12:06
7687,82-3228804,533727624-7,903.5506,1998-10-13 16:54:19
7688,74-2085383,295064126-1,64070.4782,2006-04-21 21:28:20
7689,56-4482070,922310899-3,12716.0111,2010-12-31 22:16:05
7690,73-3197111,613417310-X,55581.1182,2010-03-26 10:18:24
7691,04-7591613,851333193-7,71400.5747,1998-01-31 03:55:09
7692,04-2596619,850969994-1,247030.2971,2008-03-04 13:10:05
7693,51-2780599,305105300-7,153494.4682,2013-01-19 13:58:56
7694,75-5585645,492827669-8,82632.3241,1999-01-01 12:07:09
7695,95-7416109,922310899-3,51979.3347,2001-06-26 18:23:52
7696,24-0475036,103829342-1,4658.9622,2009-04-29 18:44:22
7697,74-1402740,705635855-1,235258.3936,2007-02-03 15:14:34
7698,44-4981578,569670681-9,42791.2746,2008-07-10 11:30:35
7699,91-2709891,562633304-5,51386.0925,1998-12-18 16:14:30
7700,73-2660916,720591406-X,31404.541,2004-10-04 01:10:01
7701,57-7473268,377024425-7,110328.6075,2012-02-13 04:09:37
7702,45-8164313,348216209-3,125917.1664,2005-11-03 08:54:06
7703,20-3948088,347714964-5,6974.6739,2013-07-08 08:37:46
7704,55-8369079,254348813-8,50883.8765,1998-08-21 07:46:08
7705,92-8880978,774866018-2,48213.3015,2003-08-19 06:40:05
7706,01-7778677,360217676-2,15789.6387,2002-08-16 16:32:23
7707,88-1408641,991179749-X,38827.369,2004-09-11 00:14:02
7708,87-7994681,389602528-7,40527.9153,2014-08-22 15:44:31
7709,81-9155233,003462615-8,52841.2874,2014-06-22 20:31:32
7710,85-2609676,821088754-8,30961.5203,2005-11-06 16:15:54
7711,94-7239808,254348813-8,189040.58,2014-10-11 02:37:03
7712,65-5086418,892904975-3,118074.4029,2010-07-16 02:56:16
7713,61-1654023,022634385-5,35173.0537,1998-12-29 07:50:44
7714,93-3719237,904449852-5,28031.2535,1999-07-06 18:00:55
7715,51-0005141,923420408-5,11943.7711,2000-10-13 10:31:05
7716,96-8977883,793542388-1,6859.6678,2011-11-18 04:10:46
7717,90-5056655,282931504-9,129039.7791,2009-11-28 13:44:42
7718,68-4744589,852429633-X,117490.3852,2001-02-18 00:45:14
7719,31-4492968,398200767-4,58670.8745,2000-10-04 14:26:48
7720,22-7826821,212314100-3,138874.7111,2000-05-08 13:07:20
7721,79-8507435,462854383-6,20234.1763,1997-10-12 04:19:27
7722,10-0842067,425278192-2,166786.5194,2004-09-18 21:46:29
7723,77-8070149,355730817-0,22043.521,2016-03-24 15:42:30
7724,23-9755963,341537743-1,40893.2283,2007-04-19 16:17:44
7725,21-5427309,467911299-9,5506.4564,2008-08-14 12:59:40
7726,69-2036614,532076895-8,5999.6748,2006-10-04 21:17:43
7727,81-7220778,908928065-0,94777.1593,2002-07-23 13:12:33
7728,74-9523286,926383395-8,29683.6717,2016-03-02 12:01:55
7729,16-2027124,611958928-7,1932.205,2015-06-21 16:46:59
7730,74-9523286,494544354-8,76655.2906,2003-03-29 04:12:44
7731,76-2061262,103829342-1,4302.623,2006-11-22 16:39:05
7732,25-7005029,614296582-6,134032.1223,2006-04-02 00:12:25
7733,98-6648384,552357224-1,265916.8368,2015-03-19 00:58:05
7734,44-8719226,804551509-0,12719.6398,2005-03-06 09:19:35
7735,58-4124776,302732784-4,24266.021,2007-10-21 13:46:20
7736,52-1636824,120848157-6,218122.0227,2004-06-29 10:51:10
7737,73-3330768,493987222-X,97915.9817,2014-05-24 11:32:52
7738,44-8456622,357355080-0,32821.6424,2007-07-11 23:18:22
7739,44-2745251,008133160-6,78389.8057,2002-08-29 07:57:00
7740,08-6068894,059128474-X,172544.7111,2015-12-23 07:56:45
7741,08-4187911,953591314-X,133240.8841,2013-12-11 09:24:53
7742,86-6578126,312370274-X,9179.1852,2014-07-20 12:40:13
7743,93-8514497,202909832-9,81413.152,2013-10-12 04:41:38
7744,25-8783139,008133160-6,76853.9676,2012-02-08 12:28:06
7745,49-6628521,254348813-8,62000.8246,2009-01-14 16:35:38
7746,25-8783139,530055441-3,81701.2034,2010-09-05 15:02:46
7747,71-6176564,282931504-9,161790.7911,2015-10-08 19:04:21
7748,03-5364672,301661387-5,236807.6048,2005-07-25 06:12:10
7749,21-6075335,767822136-3,10962.0064,2009-12-18 00:39:21
7750,68-4744589,449509747-4,76949.1282,2014-05-10 03:18:43
7751,48-2945430,366901432-2,43252.4271,2008-11-27 18:09:16
7752,22-7826821,741679840-X,6254.1137,2015-04-28 06:45:00
7753,23-2132592,802747993-2,72424.1497,2011-05-01 09:03:20
7754,44-2745251,721268863-0,76967.012,2014-11-12 06:04:59
7755,30-8588543,569670681-9,51558.337,2004-10-15 12:39:43
7756,70-1861376,271821665-4,114126.0398,2012-09-03 06:10:10
7757,66-7582669,297456999-4,45159.7556,2009-03-11 21:17:06
7758,88-9733233,246653871-7,51686.8492,2010-07-13 23:35:15
7759,57-6444772,681412780-6,172712.3561,2007-11-26 00:51:36
7760,01-1076657,985696981-6,84402.0196,2006-05-30 13:16:53
7761,27-4267185,565105634-3,64978.3691,1998-04-10 08:50:27
7762,28-6601775,914002234-X,43913.8012,1998-03-06 21:51:17
7763,59-0085408,521650050-2,14183.935,2005-05-18 06:16:28
7764,18-3850978,631545886-6,131809.1774,2016-06-21 21:59:09
7765,71-3681717,086986680-X,69214.983,2005-01-21 04:51:58
7766,47-5502745,048497527-7,52871.3495,2010-11-08 20:41:37
7767,94-7239808,127525070-X,7471.211,2015-05-04 17:56:19
7768,06-3302729,986296025-6,161751.3079,2003-05-03 16:29:23
7769,16-4372821,802151786-7,92521.0674,2005-07-03 12:13:54
7770,26-1346465,097255076-3,99179.2072,2007-08-15 07:45:02
7771,46-8120530,234923885-7,83405.6306,2001-12-07 21:49:41
7772,39-6084794,926383395-8,62048.5762,2004-04-06 22:22:58
7773,37-0624117,274928290-X,38022.188,2008-01-14 04:08:54
7774,18-4382721,280915065-6,48633.3934,2003-10-22 08:43:29
7775,86-3305410,660348205-3,234081.7832,2012-08-22 09:13:41
7776,27-4267185,594802051-7,49890.1006,2013-02-09 11:02:04
7777,82-4611048,088762508-8,98472.0786,2014-08-23 22:40:58
7778,87-7651412,538225014-6,65568.8158,2015-04-23 19:20:46
7779,25-7005029,083071451-0,20476.1728,2006-03-11 02:16:31
7780,27-7756031,366901432-2,193853.5243,2001-09-27 01:29:57
7781,38-4573314,883115346-3,16820.0968,2002-08-24 08:37:55
7782,05-3071819,034993702-8,4569.8621,2001-06-09 23:41:05
7783,98-6648384,047219001-6,62290.371,2014-08-08 22:51:19
7784,27-6372269,007963832-5,19710.5019,1999-09-29 16:40:02
7785,81-7969532,893001083-0,102571.921,2012-06-25 07:13:50
7786,46-4328554,465052532-2,141485.6721,2006-05-23 03:47:45
7787,06-4505932,127203711-8,58065.2271,2001-09-27 22:45:19
7788,73-9329519,380164520-7,144003.8931,2013-03-20 12:11:49
7789,36-2914725,554090833-3,25679.2921,2001-02-02 17:40:05
7790,37-0624117,655433415-7,24159.2126,2006-12-04 13:33:41
7791,26-4452070,409366674-1,98852.8697,2000-02-12 11:02:27
7792,97-1391035,346922961-9,19337.9143,2006-11-28 23:10:25
7793,82-8824692,735671730-1,45997.3916,2000-07-11 12:28:58
7794,38-9234243,617343031-2,65451.0672,2007-02-20 06:04:41
7795,97-2420071,500313266-2,93925.2265,2013-07-20 08:00:09
7796,65-5814332,619543937-1,27743.9931,2010-03-20 06:08:10
7797,47-2179054,591478270-8,91251.2157,2006-06-15 01:07:41
7798,60-1343159,859935712-3,38200.4771,2008-10-13 10:42:28
7799,29-7186906,683114906-5,12437.6542,2015-11-05 05:10:41
7800,40-5764568,300572862-5,13446.8729,1998-10-19 07:34:55
7801,42-9709822,319808362-1,17757.2339,2002-10-27 04:32:09
7802,37-6414422,296009777-7,207210.3086,2008-04-06 23:14:46
7803,54-2122138,168793894-6,55254.5891,2010-01-18 11:38:19
7804,04-6011731,346906575-6,16275.3762,2001-12-27 14:54:31
7805,99-3102630,500313266-2,87725.9729,2010-07-10 08:25:23
7806,42-9709822,500313266-2,48341.3526,2008-04-03 19:47:04
